filename,channel,segment,label_str,label,stft_0_mean,stft_0_median,stft_0_min,stft_0_max,stft_1_mean,stft_1_median,stft_1_min,stft_1_max,stft_2_mean,stft_2_median,stft_2_min,stft_2_max,stft_3_mean,stft_3_median,stft_3_min,stft_3_max,stft_4_mean,stft_4_median,stft_4_min,stft_4_max,stft_5_mean,stft_5_median,stft_5_min,stft_5_max,stft_6_mean,stft_6_median,stft_6_min,stft_6_max,stft_7_mean,stft_7_median,stft_7_min,stft_7_max,stft_8_mean,stft_8_median,stft_8_min,stft_8_max,stft_9_mean,stft_9_median,stft_9_min,stft_9_max,stft_10_mean,stft_10_median,stft_10_min,stft_10_max,stft_11_mean,stft_11_median,stft_11_min,stft_11_max
16.1792.csv,0,0,ball_overhang,0,0.692617965529851,0.7104758059505205,0.5402080423421352,0.93015423288536,0.6878434561008463,0.6884170897889317,0.5196021418460739,0.9044770988651016,0.7892081535426704,0.7900853031361165,0.6332516485906546,0.9793094737973161,0.8686761179979491,0.8817084832854052,0.7474532895441348,1.0,0.9284022392989139,0.9393282245146138,0.758689196206304,0.9875480437486093,0.9693269559273004,1.0,0.8014534846043988,1.0,0.9693647045736823,0.9741718854600223,0.8839334559192029,1.0,0.9424321030698674,0.9417578964503751,0.8235054629842931,1.0,0.8794776860327795,0.8778506070178483,0.754965636728746,0.9728419336470135,0.8301153246318949,0.8298902452320773,0.7487742815986937,0.9486424076323016,0.7739977716152898,0.7620510107190894,0.663573079428133,0.9562984615550335,0.7328002857831009,0.7353039705810838,0.5507464529594828,0.9728544157229335
16.1792.csv,0,1,ball_overhang,0,0.7385259323151572,0.7169971088346069,0.6011502142609029,0.9151541169937051,0.696563737088165,0.6896392230726732,0.5386270390288708,0.9133574660638808,0.7495612021458316,0.7788080999087866,0.5766320126060253,0.9358534758266029,0.8258776723550848,0.8582766345682245,0.6922171123332787,0.9304455249844444,0.9037030184919521,0.9106232457184547,0.727830290959955,1.0,0.9471339025606978,0.9475471775370617,0.8007225696947909,1.0,0.9580330493366319,0.9551743537443852,0.8563302609540691,1.0,0.952596999515064,0.9970713956769555,0.7569184441196743,1.0,0.8858360656098555,0.8785034655887894,0.7482660182027775,0.9667071232408877,0.8198898779868117,0.8115387668224008,0.7272334619383364,0.924726847775969,0.7878163781016989,0.7754887370504513,0.7259237889143829,0.9309763335878702,0.7765962277657953,0.7745950470075904,0.679274587395406,0.939300599667642
16.1792.csv,0,2,ball_overhang,0,0.7051061074149761,0.713431017533842,0.5325419842318913,0.8667557067687084,0.7060123010017751,0.6934508387129982,0.5829125085614902,0.8866929504309312,0.7922698445466528,0.7906698767553758,0.6146338116417065,0.9131595562786282,0.8692315410210358,0.882122635917555,0.6516936458186754,0.9601531282417437,0.9462688125654632,0.9677465065964818,0.699948415319242,1.0,0.9799931004836842,1.0,0.7721362022384619,1.0,0.9519772651074906,0.9569956456761081,0.7921929770585252,1.0,0.925152560842989,0.922733811624401,0.6944604951364963,1.0,0.8686966170315222,0.8696408815130396,0.6361591137734157,0.9644043658840952,0.8044516399588028,0.7952387738169527,0.637543885849153,0.9058388106397887,0.7557285001562964,0.7542946509413506,0.5819233091909376,0.8762525682356734,0.7245292619633465,0.7344136793781427,0.5265281728883485,0.8677970854409572
16.1792.csv,0,3,ball_overhang,0,0.7091665197784194,0.7216630998264619,0.5297696083609266,0.9496719199587518,0.7061848282594771,0.6951213276999737,0.5332948061521452,0.9677389892920173,0.8063255864615801,0.7937444371970203,0.6460443289393405,0.9976923180221533,0.8848184861795872,0.8869804274507667,0.7053251883860739,1.0,0.9446861186281397,0.9591795220870153,0.7650825611098633,1.0,0.98102789287065,1.0,0.8375456411038112,1.0,0.965173425756589,0.9617073075177704,0.8009007265093165,1.0,0.9265903818818251,0.9268667665156897,0.6708587811204074,1.0,0.8735240234894911,0.8764261613464631,0.6515755861022984,0.9869218625415038,0.8319411946146336,0.8173694078394145,0.7303447253483926,0.9780546575646633,0.7838873845117562,0.7669322098251579,0.6919624232382237,0.9981685791628796,0.7469185786778141,0.7432170338657883,0.5799470117273953,0.9664528725780308
16.1792.csv,0,4,ball_overhang,0,0.7404485883481305,0.7167757885151347,0.5863296587780226,0.9439650142209118,0.6928331134530079,0.6880296712451343,0.5128822813321681,0.9482817806595764,0.74024571619356,0.7731023556273349,0.5801233040683205,1.0,0.8164713732219268,0.8398687129149299,0.6684795866919366,0.9361973557280017,0.8946197860931389,0.8771934951961184,0.7164440502678283,1.0,0.9415469234356773,0.9477607304156461,0.7982248577209377,1.0,0.9568657282040297,0.9588409884381914,0.8510356548164053,1.0,0.9591393841663846,1.0,0.7563384908108445,1.0,0.8932565244245647,0.8884375256069426,0.808121084497655,0.9664143017127158,0.8174351128376136,0.8146148301474944,0.7556482961074807,0.9165307102432456,0.7897313270971357,0.7918774479125268,0.7161689839355976,0.9054353580459825,0.7789985344967792,0.7660903529749056,0.6509936604535654,0.9209594504189879
16.1792.csv,0,5,ball_overhang,0,0.7021917592163041,0.7124248954386426,0.53370386567883,0.9463036396583423,0.6992288701837158,0.6857465593315182,0.5466961251940932,0.9371532401112296,0.7973107871566021,0.789769404802825,0.6633473468517718,1.0,0.8654237589090988,0.8804788642917527,0.6473509932617441,0.9484663323856645,0.926324967609038,0.9439366477715484,0.7441028282173349,1.0,0.9677007271988586,1.0,0.8244199337710871,1.0,0.9614364364103593,0.9596727205388907,0.7956754228618931,1.0,0.934993689322018,0.9306532471028951,0.7103376163188219,1.0,0.8794557844529786,0.8716952973410665,0.6512640243157195,0.9846112914541032,0.8243139352042622,0.8136623926501181,0.6551310027153866,0.9714493645585071,0.7702584561331629,0.7546789762861739,0.6642626772331113,0.9393194320360987,0.7375012935414361,0.7314555947141079,0.5589984649674836,0.9258736988033113
16.1792.csv,0,6,ball_overhang,0,0.6936011232051889,0.7183780345863253,0.5302303911023504,0.8558435699467996,0.6875552269190198,0.6922596733310106,0.5402548558039058,0.8702407456031859,0.7939651440551269,0.7956630013251702,0.6745276719969956,0.9221916751181438,0.8775283023009418,0.8813405850287738,0.8129280597038522,0.9519482824026044,0.9434147739336226,0.9469531108956851,0.861614505478726,1.0,0.9817853048846631,1.0,0.8784698636805335,1.0,0.9680785969586485,0.9761865669315709,0.8836575522439861,1.0,0.9282279688115425,0.9259587544263476,0.8004743132258396,1.0,0.8717506236992241,0.8712120631823307,0.7602607870540447,0.9592040525834684,0.8239917105446538,0.81942491039627,0.7693660638050867,0.918331275364465,0.771257550750841,0.7681610268042743,0.6866950887017239,0.8719720948498706,0.7364375895945212,0.7455546476247842,0.5970200354198445,0.8585338338379711
16.1792.csv,0,7,ball_overhang,0,0.7489263986056451,0.7182377928451413,0.6436155827625056,0.8914020029008956,0.703573280167984,0.6893156974279951,0.5748989342883329,0.9184935262000271,0.7518292560038158,0.7777604275580124,0.6000432209670356,0.9744147258687119,0.8202518059806707,0.8500250338611527,0.6430127725931022,0.9473963495051747,0.8973085633748786,0.8941516932265471,0.7469450632544681,1.0,0.9422581079226428,0.9298479972889664,0.8206220176539805,1.0,0.953678711439702,0.954629835730609,0.7909349102591249,1.0,0.9519082390587551,1.0,0.6603049975237382,1.0,0.8854998271319842,0.8782022349760646,0.6511162403359042,0.9691185572893914,0.8252925365683902,0.8258289310985886,0.7355760740278906,0.96146868138103,0.7944701831130931,0.7907938501820835,0.7263434004067661,0.9829247464080924,0.7841681316713754,0.7732830574537041,0.7093928814636231,1.0
16.1792.csv,0,8,ball_overhang,0,0.6921170480079605,0.7097239933003117,0.531995501137233,0.9350451896073139,0.7094419614151027,0.6930233260584493,0.460321087906041,0.9534022280092264,0.8100600645539031,0.798182727026455,0.5791072641093293,1.0,0.8823822220688192,0.8885373694145974,0.6687783076538165,0.9905626241062536,0.9417688977980694,0.9609243794600832,0.7124292019059889,1.0,0.9767420708531427,1.0,0.78724988788841,1.0,0.9569308182080816,0.9590276849358466,0.8098378711667333,1.0,0.9344848132132404,0.9304550396793443,0.6873685803559081,1.0,0.8851247016074193,0.8849180904945717,0.6413935718558639,0.9773136694722167,0.8180754131991474,0.8072708282222407,0.648512510119082,0.91382447604431,0.7591414170487534,0.7538286125822656,0.6129175269264598,0.9035175034796633,0.7178490628008162,0.7233363837336861,0.5178189344142895,0.9150654736923043
16.1792.csv,0,9,ball_overhang,0,0.7127474408060752,0.7190796829345344,0.5389466519119955,0.9000665223458624,0.6917194148529636,0.6928022607797222,0.535697214627731,0.9342432886884461,0.7773420465637965,0.7888684638988392,0.6060661680320777,1.0,0.859194291696572,0.87454118625245,0.7109137427790013,0.9696323812279914,0.921181163083815,0.943366321678966,0.7127198927390894,1.0,0.9583870497113046,0.9915814990213906,0.7850107691943209,1.0,0.9628843233538107,0.9615820100242016,0.8523211084822143,1.0,0.9393890644512625,0.9378468198560133,0.7781875490258313,1.0,0.86712637657658,0.8728221073620149,0.7089474687809721,0.971543199696508,0.8222293913245097,0.8229292371573983,0.668129608746718,0.9135722800050723,0.7824301902243097,0.7822212033344911,0.6756995101953847,0.889346711578935,0.7527419670167429,0.7497697074454901,0.5794740021494733,0.8785116362610069
